id_usuario,canal,n_contas,conta_manual,cartao_cred,invest,acessos,horas_logado,horas_logado_BB,buscou_emprestimo,usou_antifraude,pergunt_freq,inativo_1m
1745,android,3,nao,sim,nao,1,8.96,11.04,nao,sim,nao,0
1746,android,2,nao,sim,nao,0,6.89,13.11,nao,nao,nao,0
1747,android,2,nao,sim,nao,1,8.86,11.14,nao,nao,nao,0
1748,android,1,nao,nao,nao,3,1.2,18.8,nao,nao,nao,1
1749,ios,3,nao,sim,nao,1,8.62,11.38,nao,sim,nao,0
1750,ios,5,sim,nao,sim,0,3.63,16.37,nao,nao,nao,1
1751,ios,3,sim,sim,nao,1,4.71,15.29,nao,sim,nao,0
1752,android,2,sim,nao,nao,2,1.26,18.74,nao,sim,nao,1
1753,android,2,nao,sim,nao,0,10.76,9.24,nao,nao,nao,0
1754,android,2,nao,sim,nao,10,6.71,13.29,nao,nao,sim,0
1755,ios,3,sim,nao,nao,3,2.19,17.81,nao,sim,nao,1
1756,ios,3,sim,sim,nao,2,3.79,16.21,nao,nao,nao,1
1757,android,6,nao,sim,nao,0,4.23,15.77,nao,nao,nao,1
1758,android,2,sim,nao,nao,0,3.19,16.81,nao,nao,nao,1
1759,android,2,nao,sim,nao,2,7.6,12.4,sim,sim,nao,0
1760,ios,2,sim,nao,nao,0,1.44,18.56,nao,nao,nao,1
1761,android,5,nao,sim,nao,1,9.88,10.12,nao,sim,nao,0
1762,android,3,sim,sim,nao,1,14.56,5.44,nao,sim,nao,0
1763,android,3,sim,sim,nao,7,6.76,13.24,nao,sim,nao,0
1764,android,2,nao,nao,nao,1,2.95,17.05,nao,sim,nao,1
1765,ios,3,sim,nao,nao,2,0.79,19.21,sim,nao,sim,0
1766,ios,6,sim,nao,sim,1,1.66,18.34,nao,nao,nao,1
1767,ios,2,nao,nao,nao,3,0.57,19.43,nao,sim,nao,0
1768,android,4,sim,nao,nao,0,3.31,16.69,nao,nao,nao,1
1769,android,6,nao,nao,nao,2,2.13,17.87,sim,sim,nao,0
1770,android,3,sim,nao,nao,1,1.48,18.52,nao,sim,nao,0
1771,android,3,sim,sim,nao,1,5.28,14.72,nao,nao,nao,1
1772,android,2,nao,nao,nao,2,4.27,15.73,nao,nao,nao,1
1773,ios,2,nao,nao,sim,0,3.43,16.57,nao,nao,nao,1
1774,android,4,sim,sim,nao,0,5.03,14.97,nao,nao,nao,1
1775,android,1,nao,nao,nao,4,0.99,19.01,nao,sim,nao,0
1776,ios,1,nao,nao,nao,1,1.66,18.34,nao,sim,nao,1
1777,android,4,sim,sim,nao,0,4.83,15.17,nao,nao,nao,0
1778,android,1,nao,nao,nao,0,4.74,15.26,nao,nao,nao,0
1779,android,3,sim,sim,nao,1,5.8,14.2,nao,sim,nao,1
1780,android,3,sim,sim,nao,1,8.71,11.29,nao,sim,nao,0
1781,ios,1,nao,nao,nao,0,4.53,15.47,nao,nao,nao,1
1782,android,2,nao,sim,nao,0,9.74,10.26,nao,nao,nao,0
1783,android,4,sim,sim,nao,0,11.39,8.61,nao,nao,nao,0
1784,android,2,nao,sim,nao,1,7.43,12.57,nao,nao,nao,0
1785,android,4,sim,sim,nao,1,7.77,12.23,nao,nao,nao,0
1786,android,2,nao,sim,nao,1,4.3,15.7,nao,sim,nao,0
1787,android,6,nao,sim,nao,3,6.1,13.9,nao,sim,sim,0
1788,ios,1,nao,nao,nao,1,2.34,17.66,nao,sim,nao,0
1789,ios,1,nao,nao,nao,2,1.03,18.97,nao,sim,sim,1
1790,android,1,nao,nao,nao,2,1.61,18.39,nao,nao,sim,1
1791,android,3,sim,sim,nao,2,10.08,9.92,nao,sim,sim,0
1792,android,4,nao,nao,nao,1,3.7,16.3,sim,nao,nao,1
1793,android,1,nao,nao,nao,2,1.35,18.65,nao,nao,nao,1
1794,ios,2,nao,sim,nao,4,8.91,11.09,nao,nao,nao,0
1795,ios,2,nao,sim,nao,2,1.06,18.94,nao,nao,nao,1
1796,ios,2,nao,sim,nao,0,13.55,6.45,nao,nao,nao,0
1797,android,5,nao,sim,nao,3,12.96,7.04,sim,sim,nao,0
1798,ios,2,nao,sim,nao,0,7.12,12.88,nao,nao,nao,0
1799,android,3,sim,sim,nao,5,8.36,11.64,sim,sim,nao,0
1800,android,3,sim,nao,nao,6,0.75,19.25,nao,sim,nao,1
1801,ios,4,sim,sim,nao,1,0.26,19.74,nao,sim,nao,1
1802,ios,3,sim,sim,nao,0,5.86,14.14,nao,nao,nao,1
1803,android,2,nao,sim,nao,2,11.56,8.44,nao,nao,nao,0
1804,ios,2,nao,sim,nao,9,8.92,11.08,nao,sim,nao,0
1805,ios,5,sim,sim,nao,0,6.73,13.27,nao,nao,nao,0
1806,android,3,sim,sim,nao,2,3.45,16.55,nao,sim,nao,0
1807,android,8,sim,nao,nao,0,1.21,18.79,nao,nao,nao,1
1808,ios,3,sim,nao,nao,3,4.25,15.75,nao,nao,nao,0
1809,android,2,nao,nao,nao,1,1.18,18.82,nao,nao,nao,1
1810,ios,3,sim,sim,nao,1,9.57,10.43,nao,nao,sim,0
1811,ios,4,sim,sim,sim,0,3.5,16.5,nao,nao,nao,1
1812,android,1,nao,nao,nao,4,4.59,15.41,nao,sim,nao,1
1813,android,1,nao,nao,nao,3,6.82,13.18,nao,nao,nao,0
1814,ios,1,nao,nao,nao,2,1.39,18.61,nao,sim,sim,1
1815,ios,3,sim,nao,sim,1,2.98,17.02,nao,nao,nao,1
1816,ios,1,nao,nao,nao,0,1.84,18.16,nao,nao,nao,1
1817,ios,3,sim,sim,nao,0,4.99,15.01,nao,nao,nao,1
1818,android,2,nao,sim,nao,0,10.43,9.57,nao,nao,nao,0
1819,ios,3,sim,sim,nao,0,5.36,14.64,nao,nao,nao,1
1820,android,3,sim,nao,sim,0,2.01,17.99,nao,nao,nao,1
1821,ios,3,sim,sim,nao,0,5.83,14.17,nao,nao,nao,0
1822,android,2,nao,sim,nao,0,7.44,12.56,nao,nao,nao,0
1823,android,7,sim,sim,nao,0,7.54,12.46,nao,nao,nao,0
1824,ios,2,nao,nao,sim,0,2.17,17.83,nao,nao,nao,1
1825,android,2,nao,sim,nao,2,9.71,10.29,nao,sim,nao,0
1826,ios,3,sim,sim,nao,0,15.12,4.88,nao,nao,nao,0
1827,android,4,nao,sim,nao,0,1.63,18.37,nao,nao,nao,1
1828,android,3,sim,nao,nao,1,1.1,18.9,nao,nao,sim,0
1829,ios,2,nao,sim,nao,0,9.47,10.53,nao,nao,nao,0
1830,ios,2,sim,nao,nao,1,2.63,17.37,sim,nao,nao,0
1831,ios,4,nao,sim,nao,2,6.42,13.58,nao,sim,nao,0
1832,ios,1,nao,nao,nao,2,1.31,18.69,nao,nao,nao,1
1833,android,1,nao,nao,nao,0,4.11,15.89,nao,nao,nao,1
1834,android,5,nao,nao,sim,0,3.85,16.15,nao,nao,nao,1
1835,android,3,sim,sim,nao,1,7.96,12.04,nao,sim,nao,0
1836,android,2,nao,sim,nao,0,7.84,12.16,nao,nao,nao,0
1837,android,2,nao,sim,nao,1,4.87,15.13,nao,nao,nao,1
1838,android,1,nao,nao,nao,1,2.13,17.87,nao,sim,nao,0
1839,android,7,sim,sim,sim,0,11.26,8.74,nao,nao,nao,0
1840,android,1,nao,nao,nao,1,5.7,14.3,nao,sim,nao,1
1841,ios,6,nao,sim,nao,1,5.16,14.84,nao,nao,nao,0
1842,android,3,sim,sim,nao,3,5.84,14.16,nao,nao,nao,1
1843,ios,3,nao,sim,sim,2,5.89,14.11,sim,sim,nao,0
1844,android,2,sim,nao,nao,0,1.62,18.38,nao,nao,nao,0
1845,android,2,nao,nao,nao,0,0.74,19.26,nao,nao,nao,1
1846,android,7,sim,sim,nao,5,8.09,11.91,nao,nao,sim,0
1847,android,3,nao,sim,nao,1,7.68,12.32,nao,nao,sim,0
1848,android,3,sim,sim,nao,0,15.21,4.79,nao,nao,nao,0
1849,android,2,nao,sim,nao,1,3.69,16.31,nao,nao,nao,1
1850,android,2,nao,nao,nao,1,2.14,17.86,nao,sim,nao,1
1851,android,1,nao,nao,nao,5,2.13,17.87,nao,sim,nao,1
1852,ios,3,sim,sim,nao,1,12.44,7.56,sim,nao,nao,0
1853,android,5,sim,sim,nao,0,7.79,12.21,nao,nao,nao,0
1854,ios,1,nao,nao,nao,1,4.54,15.46,nao,sim,nao,1
1855,ios,2,nao,sim,nao,4,8.03,11.97,nao,nao,nao,0
1856,ios,4,sim,sim,nao,1,0.98,19.02,nao,sim,nao,1
1857,android,1,nao,nao,nao,2,1.09,18.91,nao,nao,sim,1
1858,ios,6,nao,nao,nao,1,4.15,15.85,nao,nao,sim,1
1859,android,2,sim,nao,nao,1,1.35,18.65,nao,nao,nao,0
1860,android,2,nao,sim,nao,5,8.72,11.28,nao,sim,nao,0
1861,android,2,sim,nao,nao,5,7.09,12.91,nao,nao,nao,0
1862,android,4,sim,nao,nao,7,2.22,17.78,sim,nao,nao,1
1863,ios,2,nao,nao,sim,3,1.45,18.55,sim,nao,sim,1
1864,ios,3,sim,nao,nao,0,5.29,14.71,nao,nao,nao,0
1865,android,2,sim,nao,nao,2,1.78,18.22,nao,nao,sim,0
1866,android,3,sim,sim,nao,1,8.3,11.7,nao,sim,nao,0
1867,ios,2,nao,sim,nao,1,3.05,16.95,nao,sim,nao,0
1868,ios,1,nao,nao,nao,1,0.96,19.04,nao,nao,nao,1
1869,ios,3,nao,nao,nao,0,1.15,18.85,nao,nao,nao,1
1870,android,3,sim,sim,nao,1,2.2,17.8,nao,nao,nao,1
1871,android,1,nao,nao,nao,6,5.2,14.8,nao,sim,nao,1
1872,android,2,nao,nao,nao,0,0.75,19.25,nao,nao,nao,1
1873,android,3,sim,sim,nao,7,1,19,sim,nao,nao,1
1874,android,3,nao,nao,nao,4,0.93,19.07,nao,nao,nao,1
1875,android,3,nao,sim,sim,2,3.79,16.21,nao,nao,sim,1
1876,android,2,nao,nao,nao,2,0.9,19.1,nao,sim,nao,1
1877,android,1,nao,nao,nao,2,1.14,18.86,nao,sim,sim,1
1878,android,1,nao,nao,nao,10,3.59,16.41,nao,nao,nao,1
1879,android,6,sim,sim,nao,1,3.76,16.24,nao,sim,nao,0
1880,android,3,nao,sim,sim,2,13.58,6.42,nao,nao,nao,0
1881,ios,6,nao,sim,nao,5,5.41,14.59,sim,nao,sim,1
1882,ios,3,sim,sim,nao,2,7.26,12.74,nao,nao,nao,0
1883,android,6,sim,sim,nao,1,10,10,nao,sim,nao,0
1884,ios,4,sim,nao,sim,1,1.22,18.78,nao,nao,nao,0
1885,android,4,nao,sim,nao,0,3.45,16.55,nao,nao,nao,0
1886,android,7,nao,sim,nao,1,2.97,17.03,nao,sim,nao,0
1887,android,2,sim,nao,nao,3,1.59,18.41,nao,nao,sim,0
1888,android,2,nao,sim,nao,2,6.14,13.86,sim,sim,nao,0
1889,android,4,sim,sim,nao,2,13.59,6.41,nao,sim,nao,0
1890,android,4,nao,sim,nao,0,3.31,16.69,nao,nao,nao,0
1891,android,2,nao,sim,nao,0,2.41,17.59,nao,nao,nao,1
1892,android,2,nao,sim,nao,6,4.43,15.57,nao,nao,nao,1
1893,ios,2,nao,sim,nao,2,10.92,9.08,nao,sim,nao,0
1894,android,2,nao,nao,nao,2,6.56,13.44,nao,nao,nao,0
1895,ios,2,nao,sim,nao,2,3.74,16.26,sim,sim,nao,1
1896,android,3,sim,nao,nao,3,0.9,19.1,nao,sim,nao,1
1897,android,3,nao,sim,nao,10,4.82,15.18,nao,sim,nao,0
1898,android,3,sim,sim,nao,1,7.58,12.42,nao,sim,nao,0
1899,android,2,nao,sim,nao,4,8.3,11.7,nao,nao,nao,0
1900,ios,1,nao,nao,nao,16,3.42,16.58,nao,nao,nao,1
1901,android,3,sim,sim,nao,2,8.98,11.02,nao,sim,nao,0
1902,ios,3,sim,sim,nao,2,1.95,18.05,sim,sim,nao,0
1903,ios,4,nao,sim,nao,2,5.36,14.64,sim,nao,nao,1
1904,ios,3,nao,sim,nao,1,10.62,9.38,sim,nao,nao,0
1905,android,1,nao,nao,nao,16,2.16,17.84,nao,nao,nao,0
1906,android,3,nao,sim,nao,1,4.21,15.79,nao,nao,nao,0
1907,android,2,nao,nao,nao,1,4.97,15.03,nao,sim,nao,0
1908,ios,2,sim,nao,nao,2,0.52,19.48,nao,nao,nao,1
1909,android,3,nao,sim,nao,0,5.73,14.27,nao,nao,nao,1
1910,android,3,nao,nao,nao,2,2.33,17.67,nao,sim,sim,1
1911,android,5,nao,sim,nao,8,4.01,15.99,nao,nao,nao,1
1912,android,3,nao,sim,nao,2,5.93,14.07,nao,nao,nao,1
1913,android,4,nao,sim,nao,0,8.56,11.44,nao,nao,nao,0
1914,android,2,sim,nao,nao,1,3.13,16.87,nao,nao,nao,0
1915,android,3,nao,sim,nao,0,7.79,12.21,nao,nao,nao,0
1916,android,8,sim,sim,nao,1,13.14,6.86,sim,nao,nao,0
1917,android,3,sim,nao,nao,3,2.19,17.81,nao,nao,nao,1
1918,ios,3,sim,nao,sim,1,0.76,19.24,nao,sim,nao,1
1919,ios,2,nao,sim,nao,0,8.44,11.56,nao,nao,nao,1
1920,android,9,sim,sim,nao,1,2.13,17.87,nao,sim,nao,1
1921,android,2,nao,nao,nao,0,1.35,18.65,nao,nao,nao,1
1922,ios,2,nao,sim,nao,2,12.38,7.62,sim,nao,nao,0
1923,ios,1,nao,nao,nao,0,1.2,18.8,nao,nao,nao,1
1924,android,3,sim,sim,nao,2,10.21,9.79,nao,sim,nao,0
1925,android,2,nao,sim,nao,2,3.85,16.15,nao,sim,sim,1
1926,android,1,nao,nao,nao,0,2.9,17.1,nao,nao,nao,1
1927,ios,2,nao,nao,nao,0,0.53,19.47,nao,nao,nao,1
1928,android,4,nao,sim,nao,3,0.74,19.26,nao,nao,nao,1
1929,ios,2,nao,nao,sim,4,2.65,17.35,nao,sim,nao,1
1930,android,3,nao,nao,nao,1,1.73,18.27,nao,sim,nao,1
1931,ios,3,sim,sim,nao,1,7,13,nao,sim,nao,0
1932,ios,2,nao,nao,nao,0,4.13,15.87,nao,nao,nao,1
1933,android,1,nao,nao,nao,0,3.92,16.08,nao,nao,nao,0
1934,ios,2,sim,nao,nao,0,2.22,17.78,nao,nao,nao,1
1935,android,5,sim,nao,nao,2,2.61,17.39,nao,nao,nao,0
1936,android,3,nao,sim,nao,0,12.73,7.27,nao,nao,nao,0
1937,android,4,sim,sim,nao,1,8.39,11.61,nao,sim,nao,0
1938,android,2,nao,nao,nao,7,4.54,15.46,nao,nao,nao,1
1939,android,2,sim,nao,nao,2,1.02,18.98,nao,nao,nao,1
1940,android,8,sim,sim,nao,1,8.36,11.64,nao,nao,nao,0
1941,android,4,sim,sim,sim,2,5.41,14.59,sim,sim,nao,0
1942,android,1,nao,nao,nao,1,1.61,18.39,nao,nao,nao,0
1943,ios,2,nao,nao,sim,6,5.34,14.66,nao,nao,sim,0
1944,android,3,sim,sim,nao,2,10.09,9.91,nao,sim,nao,0
1945,android,2,nao,sim,nao,0,6.26,13.74,nao,nao,nao,0
1946,android,2,nao,sim,nao,2,7.37,12.63,nao,nao,nao,0
1947,android,4,sim,sim,sim,3,7.35,12.65,nao,sim,nao,0
1948,android,2,nao,sim,nao,0,6.45,13.55,nao,nao,nao,0
1949,android,2,nao,sim,nao,2,9.05,10.95,nao,nao,nao,0
1950,android,6,nao,sim,nao,1,8.95,11.05,nao,nao,nao,0
1951,ios,1,nao,nao,nao,0,1.58,18.42,nao,nao,nao,1
1952,ios,3,nao,sim,sim,0,9.67,10.33,nao,nao,nao,0
1953,ios,2,nao,nao,nao,15,1.57,18.43,nao,nao,nao,0
1954,android,5,sim,sim,nao,1,7.84,12.16,nao,nao,nao,0
1955,android,3,sim,nao,nao,2,0.67,19.33,nao,nao,sim,1
1956,android,2,sim,nao,nao,0,2.36,17.64,nao,nao,nao,1
1957,ios,2,sim,nao,nao,3,2.95,17.05,nao,sim,nao,1
1958,ios,5,sim,sim,nao,2,1.59,18.41,sim,sim,nao,1
1959,ios,1,nao,nao,nao,3,1.56,18.44,nao,sim,nao,1
1960,android,3,nao,sim,nao,1,13.75,6.25,nao,nao,sim,0
1961,android,4,nao,nao,nao,0,3.69,16.31,nao,nao,nao,1
1962,android,1,nao,nao,nao,4,3.41,16.59,nao,sim,nao,0
1963,ios,8,nao,nao,nao,4,2.16,17.84,nao,sim,nao,1
1964,android,2,nao,sim,nao,1,5.88,14.12,nao,nao,sim,0
1965,android,2,sim,nao,nao,0,4.71,15.29,nao,nao,nao,1
1966,ios,3,sim,nao,nao,1,2.31,17.69,nao,sim,nao,1
1967,ios,2,nao,nao,nao,0,3.24,16.76,nao,nao,nao,1
1968,ios,3,sim,nao,nao,4,1.91,18.09,sim,sim,nao,1
1969,android,5,nao,nao,nao,0,2.69,17.31,nao,nao,nao,1
1970,ios,4,sim,sim,nao,2,11.96,8.04,sim,nao,nao,0
1971,ios,4,nao,sim,sim,3,8.18,11.82,sim,sim,sim,0
1972,ios,2,nao,sim,nao,4,6.12,13.88,nao,nao,nao,0
1973,ios,3,sim,nao,nao,0,2.76,17.24,nao,nao,nao,1
1974,ios,3,nao,sim,nao,2,6.71,13.29,nao,nao,nao,0
1975,android,2,nao,sim,nao,0,5.1,14.9,nao,nao,nao,1
1976,android,3,sim,sim,nao,2,5.99,14.01,nao,nao,nao,1
1977,ios,2,nao,sim,nao,1,9.17,10.83,nao,sim,nao,0
1978,android,3,sim,sim,nao,4,8.41,11.59,nao,nao,nao,0
1979,ios,2,nao,sim,nao,0,9.72,10.28,nao,nao,nao,0
1980,android,1,nao,nao,nao,2,0.55,19.45,nao,nao,sim,1
1981,ios,3,nao,sim,nao,0,4.29,15.71,nao,nao,nao,1
1982,ios,6,sim,sim,nao,4,4.63,15.37,nao,sim,nao,1
1983,android,3,nao,sim,nao,2,14.22,5.78,nao,nao,nao,0
1984,ios,6,sim,nao,nao,0,6.89,13.11,nao,nao,nao,0
1985,android,8,nao,sim,nao,0,7.81,12.19,nao,nao,nao,0
1986,ios,3,sim,sim,nao,1,2.75,17.25,nao,sim,nao,0
1987,android,2,nao,sim,nao,1,13.78,6.22,nao,sim,nao,0
1988,android,2,nao,sim,nao,0,5.59,14.41,nao,nao,nao,1
1989,android,3,nao,sim,nao,0,3.52,16.48,nao,nao,nao,0
1990,android,3,sim,sim,nao,3,2.19,17.81,nao,nao,nao,0
1991,android,3,sim,sim,nao,5,3.31,16.69,nao,nao,nao,1
1992,ios,2,nao,sim,nao,0,10,10,nao,nao,nao,0
1993,ios,4,nao,sim,sim,0,8.87,11.13,nao,nao,nao,0
1994,ios,4,sim,sim,sim,0,4.85,15.15,nao,nao,nao,0
1995,android,9,nao,sim,nao,0,6.19,13.81,nao,nao,nao,0
1996,ios,2,nao,sim,nao,0,10.18,9.82,nao,nao,nao,0
1997,android,4,sim,sim,nao,1,6.19,13.81,nao,sim,nao,0
1998,ios,3,sim,nao,nao,1,7.72,12.28,sim,nao,nao,0
1999,android,2,nao,sim,nao,0,9.76,10.24,nao,nao,nao,0
2000,android,2,nao,sim,nao,0,10.27,9.73,nao,nao,nao,0
2001,ios,3,nao,sim,nao,7,7.86,12.14,sim,sim,nao,0
2002,android,2,nao,nao,nao,0,1.32,18.68,nao,nao,nao,1
2003,android,3,sim,sim,nao,1,6.86,13.14,nao,nao,nao,0
2004,android,2,sim,nao,nao,0,1.47,18.53,nao,nao,nao,1
2005,android,3,sim,sim,nao,0,3.5,16.5,nao,nao,nao,1
2006,android,2,nao,nao,nao,7,1.86,18.14,nao,nao,nao,0
2007,android,4,sim,nao,sim,2,1.38,18.62,sim,sim,nao,0
2008,android,3,nao,sim,nao,3,10.31,9.69,nao,nao,nao,0
2009,android,3,nao,sim,nao,10,7.72,12.28,nao,nao,nao,0
2010,android,2,sim,nao,nao,0,2.6,17.4,nao,nao,nao,0
2011,android,2,nao,sim,nao,1,7.09,12.91,sim,nao,nao,0
2012,android,5,sim,nao,nao,1,1.96,18.04,nao,sim,nao,1
2013,ios,3,sim,sim,nao,0,5.98,14.02,nao,nao,nao,1
2014,android,1,nao,nao,nao,0,2.42,17.58,nao,nao,nao,1
2015,android,3,nao,sim,nao,0,2.4,17.6,nao,nao,nao,1
2016,android,5,sim,nao,sim,0,4.06,15.94,nao,nao,nao,1
2017,android,7,sim,nao,nao,1,2.8,17.2,nao,sim,nao,1
2018,ios,5,sim,nao,nao,1,1,19,nao,sim,nao,0
2019,android,4,sim,sim,nao,1,13.7,6.3,nao,sim,nao,0
2020,android,2,nao,sim,nao,0,5.76,14.24,nao,nao,nao,1
2021,android,3,sim,sim,nao,0,2.09,17.91,nao,nao,nao,1
2022,android,1,nao,nao,nao,4,5.46,14.54,nao,nao,sim,0
2023,ios,2,nao,nao,sim,0,4.98,15.02,nao,nao,nao,1
2024,ios,2,nao,sim,nao,0,9.52,10.48,nao,nao,nao,0
2025,android,3,nao,sim,nao,2,2.78,17.22,nao,nao,nao,0
2026,android,2,nao,sim,nao,1,3.81,16.19,nao,sim,nao,0
2027,android,1,nao,nao,nao,1,0.55,19.45,nao,nao,nao,1
2028,ios,3,sim,sim,nao,4,6.24,13.76,nao,sim,nao,0
2029,android,5,nao,nao,nao,0,2.49,17.51,nao,nao,nao,0
2030,android,3,sim,sim,nao,1,12.93,7.07,nao,sim,nao,0
2031,android,3,sim,sim,nao,0,6.25,13.75,nao,nao,nao,0
2032,android,2,nao,sim,nao,6,6.6,13.4,sim,nao,nao,0
2033,android,3,nao,sim,nao,0,6.26,13.74,nao,nao,nao,0
2034,android,4,sim,sim,sim,3,10.16,9.84,sim,sim,nao,0
2035,ios,4,nao,sim,nao,0,5.47,14.53,nao,nao,nao,0
2036,android,3,sim,sim,nao,1,11.09,8.91,nao,nao,sim,0
2037,android,2,sim,nao,nao,4,5.51,14.49,nao,nao,nao,1
2038,android,2,sim,nao,nao,1,0.97,19.03,nao,nao,sim,0
2039,ios,5,nao,sim,nao,0,9.69,10.31,nao,nao,nao,0
2040,android,3,sim,sim,nao,2,0.95,19.05,sim,sim,nao,0
2041,android,2,nao,sim,nao,17,6.7,13.3,nao,nao,nao,0
2042,android,6,sim,nao,nao,1,1.31,18.69,nao,nao,nao,1
2043,android,1,nao,nao,nao,8,2.41,17.59,nao,sim,nao,1
2044,ios,3,sim,nao,nao,0,2.16,17.84,nao,nao,nao,1
2045,ios,3,sim,nao,sim,4,7.09,12.91,nao,sim,nao,0
2046,android,3,nao,sim,nao,0,8.21,11.79,nao,nao,nao,0
2047,android,3,nao,nao,sim,1,4.33,15.67,nao,nao,sim,0
2048,android,5,nao,sim,nao,0,10.12,9.88,nao,nao,nao,0
2049,android,8,sim,sim,nao,0,12.22,7.78,nao,nao,nao,0
2050,android,1,nao,nao,nao,0,0.26,19.74,nao,nao,nao,1
2051,android,5,sim,sim,nao,1,7.01,12.99,nao,sim,nao,0
2052,ios,2,sim,nao,nao,2,0.54,19.46,nao,nao,nao,1
2053,android,5,sim,sim,nao,0,4.21,15.79,nao,nao,nao,1
2054,android,4,nao,nao,nao,2,3.41,16.59,nao,sim,sim,1
2055,android,2,nao,sim,nao,0,5.52,14.48,nao,nao,nao,1
2056,android,5,nao,sim,sim,0,8.85,11.15,nao,nao,nao,0
2057,android,4,sim,nao,nao,1,1.05,18.95,nao,nao,nao,1
2058,android,4,sim,nao,nao,0,0.4,19.6,nao,nao,nao,1
2059,ios,6,sim,sim,nao,1,14.17,5.83,nao,sim,nao,0
2060,android,2,nao,nao,nao,0,4.15,15.85,nao,nao,nao,1
2061,android,3,nao,sim,nao,0,8.14,11.86,nao,nao,nao,0
2062,android,7,sim,sim,nao,0,3.46,16.54,nao,nao,nao,1
2063,ios,1,nao,nao,nao,1,5.05,14.95,sim,nao,nao,0
2064,android,3,sim,nao,nao,0,2.6,17.4,nao,nao,nao,1
2065,android,1,nao,nao,nao,1,3.94,16.06,nao,nao,sim,1
2066,ios,5,nao,sim,sim,1,9.81,10.19,sim,nao,nao,0
2067,android,3,nao,sim,nao,0,11.16,8.84,nao,nao,nao,0
2068,android,4,sim,sim,nao,0,9.29,10.71,nao,nao,nao,0
2069,ios,5,nao,nao,nao,0,6.6,13.4,nao,nao,nao,0
2070,ios,3,nao,sim,nao,2,4.81,15.19,nao,sim,sim,0
2071,android,2,nao,nao,sim,3,2.69,17.31,sim,sim,nao,0
2072,android,2,sim,nao,nao,1,3.95,16.05,nao,nao,nao,1
2073,android,3,nao,sim,sim,4,12.15,7.85,nao,nao,nao,0
2074,ios,1,nao,nao,nao,0,2.76,17.24,nao,nao,nao,1
2075,android,2,nao,sim,nao,7,10.21,9.79,nao,nao,nao,0
2076,ios,2,nao,nao,nao,1,3.62,16.38,nao,nao,sim,1
2077,android,3,nao,nao,nao,1,1.96,18.04,nao,sim,nao,1
2078,android,2,sim,nao,nao,3,2.81,17.19,nao,nao,nao,0
2079,android,8,nao,sim,nao,1,10.23,9.77,nao,sim,nao,0
2080,ios,4,nao,sim,nao,0,10.56,9.44,nao,nao,nao,0
2081,android,5,nao,sim,sim,4,5.54,14.46,sim,sim,nao,1
2082,android,3,nao,sim,nao,1,12.24,7.76,sim,nao,nao,0
2083,ios,2,nao,nao,nao,0,4.79,15.21,nao,nao,nao,0
2084,android,4,sim,sim,nao,2,5.26,14.74,sim,nao,nao,0
2085,android,1,nao,nao,nao,1,1.65,18.35,nao,sim,nao,1
2086,ios,1,nao,nao,nao,11,2.44,17.56,nao,nao,nao,1
2087,android,2,sim,nao,nao,0,0.44,19.56,nao,nao,nao,1
2088,android,1,nao,nao,nao,1,2.79,17.21,nao,nao,nao,1
2089,android,2,nao,sim,nao,0,4.73,15.27,nao,nao,nao,0
2090,android,5,nao,sim,nao,2,10.78,9.22,nao,nao,nao,0
2091,android,3,sim,sim,nao,3,9.04,10.96,nao,sim,nao,0
2092,android,3,nao,sim,sim,1,1.71,18.29,nao,sim,nao,1
2093,android,2,nao,sim,nao,6,9.08,10.92,nao,sim,nao,0
2094,ios,5,nao,sim,nao,2,8.05,11.95,nao,nao,sim,0
2095,ios,10,sim,sim,nao,3,3.32,16.68,nao,nao,nao,1
2096,android,2,sim,nao,nao,1,0.97,19.03,nao,sim,nao,1
2097,android,2,nao,sim,nao,1,6.87,13.13,nao,sim,nao,0
2098,android,2,nao,sim,nao,0,4.11,15.89,nao,nao,nao,1
2099,ios,1,nao,nao,nao,0,2.71,17.29,nao,nao,nao,1
2100,android,4,sim,sim,nao,2,10.94,9.06,nao,nao,nao,0
2101,ios,3,sim,sim,nao,0,3.11,16.89,nao,nao,nao,1
2102,ios,3,sim,sim,nao,0,6.21,13.79,nao,nao,nao,0
2103,ios,4,sim,sim,nao,2,5.42,14.58,nao,nao,nao,0
2104,android,2,sim,nao,nao,5,0.72,19.28,nao,sim,sim,1
2105,android,2,nao,sim,nao,0,10.68,9.32,nao,nao,nao,0
2106,android,7,nao,nao,sim,3,0.6,19.4,nao,nao,nao,1
2107,android,3,sim,sim,nao,1,5.31,14.69,nao,nao,sim,1
2108,ios,2,nao,sim,nao,2,5.31,14.69,sim,sim,nao,1
2109,android,6,sim,sim,nao,0,9.68,10.32,nao,nao,nao,0
2110,android,2,sim,nao,nao,1,3.47,16.53,nao,sim,nao,1
2111,android,2,nao,sim,nao,0,1.71,18.29,nao,nao,nao,0
2112,ios,6,sim,sim,nao,0,2.73,17.27,nao,nao,nao,1
2113,android,9,nao,sim,nao,1,10.41,9.59,nao,sim,nao,0
2114,ios,2,sim,nao,nao,2,1.37,18.63,sim,nao,nao,1
2115,android,5,nao,sim,nao,0,13.8,6.2,nao,nao,nao,1
2116,android,2,nao,sim,nao,2,4.99,15.01,sim,sim,nao,1
2117,ios,6,sim,sim,nao,1,3.69,16.31,sim,nao,nao,1
